team_one_win,duration,type,team_one_barons,team_two_barons,team_one_dragons,team_two_dragons,team_one_rift_heralds,team_two_rift_heralds,team_one_first_baron,team_one_first_blood,team_one_first_dragon,team_one_first_inhibitor,team_one_first_rift_herald,team_one_first_tower,team_one_assists,team_two_assists,team_one_level,team_two_level,team_one_kills,team_two_kills,team_one_obj_damage,team_two_obj_damage,team_one_deaths,team_two_deaths,team_one_gold,team_two_gold,team_one_double_kills,team_two_double_kills,team_one_damage,team_two_damage,team_one_enemy_monsters_killed,team_two_enemy_monsters_killed,team_one_cc_time,team_two_cc_time,team_one_healing,team_two_healing,team_one_champ_damage,team_two_champ_damage,team_one_cs,team_two_cs,team_one_vision_score,team_two_vision_score,team_one_top_avg_cs_diff,team_one_jungle_avg_cs_diff,team_one_mid_avg_cs_diff,team_one_bot_avg_cs_diff,team_one_top_avg_dmg_taken_diff,team_one_jungle_avg_dmg_taken_diff,team_one_mid_avg_dmg_taken_diff,team_one_bot_avg_dmg_taken_diff,team_one_top_avg_xp_diff,team_one_jungle_avg_xp_diff,team_one_mid_avg_xp_diff,team_one_bot_avg_xp_diff,team_one_top_champ,team_one_jungle_champ,team_one_mid_champ,team_one_bot_champ,team_one_top_champ_diff,team_one_jungle_champ_diff,team_one_mid_champ_diff,team_one_bot_champ_diff,team_one_top_champ_type,team_one_jungle_champ_type,team_one_mid_champ_type,team_one_bot_champ_type,team_two_top_champ,team_two_jungle_champ,team_two_mid_champ,team_two_bot_champ,team_two_top_champ_diff,team_two_jungle_champ_diff,team_two_mid_champ_diff,team_two_bot_champ_diff,team_two_top_champ_type,team_two_jungle_champ_type,team_two_mid_champ_type,team_two_bot_champ_type
1,1475,CLASSIC,1,0,1,2,1,1,1,1,0,1,0,1,32,16,67,60,26,16,50270,30998,16,26,47714,40925,4,0,434829,370999,16,0,125,95,32736,33544,65394,59061,500,476,134,92,0,0.15,0.6,0,0,-73.1,-274.25,0,0,55.35,27.5,0,Camille,Fiddlesticks,Swain,Samira,4,9,8,6,Fighter,Mage,Mage,Marksman,MonkeyKing,Khazix,Sylas,Senna,3,6,5,7,Fighter,Assassin,Mage,Marksman
1,194,CLASSIC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,0,0,78,0,0,0,4783,4079,0,0,23281,10527,0,0,1,4,2032,522,2641,1680,39,27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
1,2624,CLASSIC,1,2,4,2,0,1,1,1,1,0,0,1,82,76,90,90,51,44,108484,53293,44,51,89296,81550,7,2,1173341,936007,73,4,177,226,67096,59155,200734,175159,845,833,292,218,1.825,-0.825,-0.15,-0.225,-58.025,48.725,37.175,-292.2,11.525,-7.575,-31.275,-6.025,Gangplank,Amumu,Katarina,Karma,9,3,8,5,Fighter,Tank,Assassin,Mage,Sion,Fiddlesticks,Ahri,Kaisa,5,9,5,6,Tank,Mage,Mage,Marksman
0,1879,CLASSIC,1,0,0,5,0,2,1,0,0,0,0,0,53,68,77,79,33,55,20879,92179,55,33,57082,70642,3,7,557781,744862,0,60,243,170,43924,41888,89135,129535,563,567,119,160,-1.333333333,-1.3,1,1,96.06666667,296.7666667,-129.7,468,34.3,-74.7,79.36666667,18.06666667,Maokai,Fiddlesticks,Orianna,Morgana,3,9,7,1,Tank,Mage,Mage,Mage,Gnar,Kayn,Yone,Jhin,8,8,8,6,Fighter,Fighter,Assassin,Marksman
1,2375,CLASSIC,0,1,4,2,0,0,0,0,1,1,0,0,78,38,86,85,39,36,58040,57021,37,39,72878,74858,2,0,929285,1060854,20,24,151,87,64776,41789,119504,147202,773,821,228,267,-3.35,0.875,1.225,-0.775,392.75,294.225,-107.925,208.475,-212.875,77.125,16.3,-92.05,Sion,Hecarim,Veigar,Nami,5,6,7,5,Tank,Fighter,Mage,Support,Gangplank,Fiddlesticks,Katarina,Brand,9,9,8,4,Fighter,Mage,Assassin,Mage
0,2353,CLASSIC,0,1,2,3,0,1,0,1,0,0,0,0,79,73,86,86,41,43,32150,71701,43,41,73805,79714,3,6,919554,935992,12,63,295,130,30801,49178,136833,147154,824,810,239,251,0.9,0.725,-0.8,-1.125,-102.45,-216.925,104.375,68.325,26.1,-26.35,-113.3,96.45,Garen,Rammus,Anivia,Maokai,5,5,10,3,Fighter,Tank,Mage,Tank,Sion,Fiddlesticks,Zed,MissFortune,5,9,7,1,Tank,Mage,Assassin,Marksman
1,1461,CLASSIC,0,0,3,0,1,0,0,1,1,0,1,1,27,8,67,61,22,6,49542,16687,6,22,46102,38151,3,0,522554,428416,12,4,89,43,29277,15839,52266,42079,577,571,130,85,0.6,-1.1,-0.5,-0.9,-117.1,333.45,-91.85,-166.65,101.25,28.45,-13.65,145.6,Gnar,Fiddlesticks,Ekko,Rell,8,9,8,0,Fighter,Mage,Assassin,Tank,Yorick,LeeSin,Yone,Vayne,6,6,8,8,Fighter,Fighter,Assassin,Marksman
0,1905,CLASSIC,1,1,0,4,0,1,1,0,0,0,0,0,21,59,73,80,17,41,20597,95794,41,17,53627,62435,1,7,615306,703130,5,47,74,251,29703,38120,67983,85554,739,598,166,171,5.4,-0.833333333,1.3,-0.966666667,269.4,24.06666667,-263.4,167.5666667,163.2666667,-154.2,-11.96666667,-167.8,Fiora,Fiddlesticks,Xerath,Samira,3,9,8,6,Fighter,Mage,Mage,Marksman,Malphite,Jax,Nocturne,Kaisa,2,5,4,6,Tank,Fighter,Assassin,Marksman
0,2532,CLASSIC,1,0,3,4,1,0,1,0,0,1,1,0,73,102,85,89,46,65,78739,69423,65,46,77768,83530,8,8,875195,966861,25,24,279,261,36570,69717,154963,194198,708,751,228,265,0,0.15,0,0.1,0,10.525,0,-259.275,0,-53,0,7.15,Anivia,Kayn,,Morgana,10,8,0,1,Mage,Fighter,,Mage,Urgot,Fiddlesticks,Syndra,Jinx,8,9,8,6,Fighter,Mage,Mage,Marksman
1,2097,CLASSIC,1,0,1,3,0,1,1,1,0,1,0,1,61,43,81,77,35,23,60330,46900,23,35,67488,59438,5,2,790208,751164,17,5,132,77,41867,37782,95579,92117,697,673,198,180,0.933333333,-1.066666667,-0.866666667,2.7,42.06666667,-185.6,-72.93333333,201.2,116.8,-98.86666667,-7.066666667,157.4666667,Riven,Fiddlesticks,Orianna,Sett,8,9,7,2,Fighter,Mage,Mage,Fighter,MonkeyKing,Ekko,Lucian,Leona,3,8,6,4,Fighter,Assassin,Marksman,Tank
0,2275,CLASSIC,0,2,2,4,1,0,0,0,1,1,1,1,40,49,80,86,30,41,62780,86473,41,30,69983,77281,4,5,992024,989583,8,1,85,140,38670,63201,133155,103615,789,819,202,227,-1.3,-1.225,0,0,-319.85,-190.7,0,0,-58.45,-85.275,0,0,Gangplank,Fiddlesticks,Ezreal,Xerath,9,9,7,8,Fighter,Mage,Marksman,Mage,Irelia,XinZhao,TwistedFate,Jhin,5,2,9,6,Fighter,Fighter,Mage,Marksman
1,1808,CLASSIC,1,0,0,4,0,2,1,0,0,1,0,0,63,34,76,70,37,26,43345,58099,26,37,60523,53945,5,3,611969,623965,21,17,157,99,35081,41526,100655,69982,564,576,142,136,0,-0.133333333,0,-0.8,0,-32.5,0,-470.9333333,0,62.56666667,0,101.4333333,Malzahar,Fiddlesticks,,Jhin,6,9,0,6,Mage,Mage,,Marksman,Kled,Hecarim,Ahri,Tristana,7,6,5,4,Fighter,Fighter,Mage,Marksman
0,1336,CLASSIC,0,0,1,2,0,2,0,1,1,0,0,0,24,38,59,61,24,27,31251,44721,27,24,42067,45163,4,4,388957,428860,8,4,86,101,19966,26864,48797,63954,469,415,82,88,0.25,0.4,-0.45,0.8,135.5,-75,-121.3,226.8,16.8,-61.5,-147.35,-0.7,Darius,Kayn,TwistedFate,Samira,2,8,9,6,Fighter,Fighter,Mage,Marksman,Volibear,Fiddlesticks,Yone,Kaisa,3,9,8,6,Fighter,Mage,Assassin,Marksman
1,1677,CLASSIC,1,0,2,2,0,2,1,1,1,1,0,0,45,39,74,67,29,38,64114,47170,38,29,58034,52606,2,4,609944,505006,17,4,83,105,44760,30025,77224,78560,583,510,138,134,2.35,-1.15,4.05,-2.9,344.75,146.7,41.95,-297.2,40.05,-215.65,101,-133.05,Irelia,DrMundo,Yone,Seraphine,5,5,8,0,Fighter,Fighter,Assassin,Mage,Gnar,Fiddlesticks,Fizz,Kaisa,8,9,6,6,Fighter,Mage,Assassin,Marksman
0,1852,CLASSIC,0,1,2,3,1,0,0,1,1,0,1,1,35,49,74,77,28,32,54260,50010,32,28,57077,62001,1,2,649018,713492,13,10,63,71,42913,48542,87409,99667,644,641,137,181,1,1.7,-2.3,0.3,2.466666667,219.7666667,-78.03333333,8.233333333,-33.53333333,117.0666667,-196.2666667,-56.13333333,Mordekaiser,Viego,Ahri,Karma,4,5,5,5,Fighter,Assassin,Mage,Mage,Gangplank,Fiddlesticks,MasterYi,Kaisa,9,9,4,6,Fighter,Mage,Assassin,Marksman
1,2124,CLASSIC,2,0,5,0,2,0,1,1,1,1,1,1,50,40,86,81,43,31,136740,11058,31,43,75190,61130,3,3,921804,738037,65,4,105,141,45519,58460,118489,95956,627,723,213,191,0.675,0,-0.275,0,-172.975,0,64.725,0,115.525,0,97.875,0,Chogath,Kindred,Fizz,Brand,5,4,6,4,Tank,Marksman,Assassin,Mage,Zac,Fiddlesticks,Annie,Caitlyn,8,9,6,6,Tank,Mage,Mage,Marksman
0,2696,CLASSIC,1,2,1,5,1,0,0,0,0,1,1,1,34,87,87,90,29,43,76091,90568,43,29,78792,92562,4,4,1057636,1613162,43,4,108,191,68723,52300,119203,147282,816,1012,232,284,-0.75,0.425,-2.95,-1,205.4,622.6,235.45,-410.975,-140.225,-37.15,-160.075,-172.15,Nasus,Fiddlesticks,MasterYi,Yuumi,6,9,4,2,Fighter,Mage,Assassin,Support,Chogath,Ivern,Lucian,Pyke,5,7,6,7,Tank,Support,Marksman,Support
0,2946,CLASSIC,0,4,3,5,2,0,0,1,1,0,1,1,56,45,90,89,46,38,64688,155241,38,46,87744,93743,2,3,1426238,1352736,1,49,175,147,82749,89024,171305,174464,1100,876,264,299,2.516666667,0.483333333,2.78E-16,0.825,238.0583333,96.35,-5.441666667,-249.8916667,87.48333333,-14.58333333,-23.725,-31.80833333,Gnar,Khazix,Zoe,Ezreal,8,6,5,7,Fighter,Assassin,Mage,Marksman,Shaco,Fiddlesticks,Ryze,Kaisa,9,9,7,6,Assassin,Mage,Mage,Marksman
0,1507,CLASSIC,0,1,0,4,2,0,0,1,0,0,1,1,11,34,61,70,11,27,34649,65816,28,11,40502,49243,0,2,462850,532006,5,9,61,85,17543,29234,43377,50502,559,545,74,137,0.5,0.05,0.65,-0.05,99.1,-233.5,226.75,-22.25,-50.8,-109.25,-55,-76.6,Riven,Kindred,Yone,Velkoz,8,4,8,8,Fighter,Marksman,Assassin,Mage,Garen,Fiddlesticks,Zilean,Thresh,5,9,6,7,Fighter,Mage,Support,Support
1,1801,CLASSIC,1,0,4,1,2,0,1,1,1,1,1,1,47,41,78,79,45,32,96567,11448,32,45,62917,57355,5,2,666724,711988,33,0,91,157,52878,38151,102394,106662,563,690,141,120,-0.933333333,-0.433333333,1.033333333,-3.9,245.1666667,102.8333333,-51.5,-21.2,-16.13333333,22.33333333,5.6,-75.73333333,Mordekaiser,Vi,Irelia,Senna,4,4,5,7,Fighter,Fighter,Fighter,Marksman,Garen,Fiddlesticks,Zed,Soraka,5,9,7,3,Fighter,Mage,Assassin,Support
1,1929,CLASSIC,1,0,2,2,0,2,1,1,1,1,0,0,54,33,83,75,54,32,49224,49253,32,54,69820,60077,5,2,663945,964941,17,16,121,271,44421,22495,105521,92497,588,592,186,123,0,0,-2.566666667,1.333333333,0,0,89.53333333,-25.2,0,0,-0.133333333,113.1666667,Camille,Fiddlesticks,Pyke,Kaisa,4,9,7,6,Fighter,Mage,Support,Marksman,,Ivern,Vi,Vayne,0,7,4,8,,Support,Fighter,Marksman
1,2132,CLASSIC,2,0,3,2,2,0,1,0,0,1,1,1,78,51,86,79,48,32,102725,27879,32,48,76561,69210,5,3,828228,691066,21,4,144,220,57254,36649,125450,121125,684,708,190,191,0.4,-0.05,0.05,-1.425,-358.425,89.6,-32.35,58.85,122.525,205.15,108.925,130.025,Kayle,Nunu,Qiyana,Kaisa,7,4,8,6,Fighter,Tank,Assassin,Marksman,Gnar,Fiddlesticks,Sylas,Pyke,8,9,5,7,Fighter,Mage,Mage,Support
0,2602,CLASSIC,0,1,2,4,1,1,0,0,0,0,1,0,57,47,83,88,24,38,50879,82531,38,25,66319,75453,0,4,877112,1018948,4,32,268,234,61814,60413,126870,153676,789,791,278,213,0.15,0.45,0.225,-1,253.75,-195.3,62.475,133.025,8.175,-48.625,-85.225,-90.35,Chogath,Fiddlesticks,Veigar,Alistar,5,9,7,7,Tank,Mage,Mage,Tank,Shyvana,Rengar,Zoe,Jhin,4,8,5,6,Fighter,Assassin,Mage,Marksman
0,2247,CLASSIC,0,1,1,5,0,0,0,1,0,0,0,0,58,61,82,86,34,41,27202,88569,41,34,69128,78696,2,6,891030,993308,13,26,198,151,70304,58973,112518,132204,813,832,144,315,-0.275,0.825,1.625,-1.6,-406.275,274.45,17.625,409.2,49.4,-50.575,2.2,-69.175,XinZhao,Zac,Malzahar,Thresh,2,8,6,7,Fighter,Tank,Mage,Support,Urgot,Fiddlesticks,Viktor,Tristana,8,9,9,4,Fighter,Mage,Mage,Marksman
1,1132,CLASSIC,0,0,2,0,1,0,0,1,1,0,1,1,24,7,58,50,27,9,34817,13099,9,27,39997,29982,1,0,342913,303097,10,0,75,59,21132,17606,44048,37755,412,360,57,69,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
1,1458,CLASSIC,0,0,3,0,1,0,0,1,1,0,1,1,29,7,66,57,27,6,43935,14060,6,27,47279,36131,3,0,491243,444613,26,1,69,109,32564,21252,59911,38791,571,513,123,105,-0.35,0.1,0.55,1.7,-189.6,-139.9,-74.55,158.5,-15.7,46.65,69.85,141.95,Aatrox,Viego,Zyra,KogMaw,4,5,7,6,Fighter,Assassin,Mage,Marksman,Chogath,Fiddlesticks,Seraphine,Lux,5,9,0,5,Tank,Mage,Mage,Mage
0,1557,CLASSIC,0,1,0,4,1,1,0,1,0,0,0,0,15,37,65,70,21,33,35653,70657,33,21,46632,55523,0,4,475107,552624,4,20,77,85,21598,30498,48022,56563,577,596,111,130,-0.95,-0.65,0.45,0.2,2.8,-42.8,151.6,98.3,-115.7,-22.75,7.45,-33.05,Riven,Khazix,Cassiopeia,Lulu,8,6,10,5,Fighter,Assassin,Mage,Support,Darius,Fiddlesticks,Annie,Leona,2,9,6,4,Fighter,Mage,Mage,Tank
1,996,CLASSIC,0,0,2,0,1,0,0,1,1,0,1,1,21,12,52,48,20,8,26142,11458,8,20,33102,27111,2,1,299823,264410,12,5,55,64,14197,12689,34171,22803,364,363,70,51,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
1,1505,CLASSIC,1,0,3,1,0,0,1,1,1,1,0,1,47,25,66,60,29,16,64425,11822,16,29,48840,40766,3,1,400085,405507,12,10,86,107,54780,18451,61069,57205,447,516,174,108,0,0,1.35,-0.2,0,0,341.25,-184.25,0,0,22.75,179.2,Kled,Fiddlesticks,Vladimir,Morgana,7,9,7,1,Fighter,Mage,Mage,Mage,Hecarim,,Neeko,Tristana,6,0,5,4,Fighter,,Mage,Marksman
1,1287,CLASSIC,0,0,3,0,1,0,0,0,1,0,1,1,38,15,62,56,30,10,43956,5696,10,30,44501,31888,5,0,474320,277425,33,0,69,58,28671,14698,51395,34791,510,385,121,76,4.4,0,0,1,-78.15,0,0,471.45,219.9,0,0,257.3,Illaoi,,Thresh,Jhin,4,0,7,6,Fighter,,Support,Marksman,Garen,Rengar,Galio,Yuumi,5,8,5,2,Fighter,Assassin,Tank,Support
1,1226,CLASSIC,0,0,3,0,2,0,0,1,1,1,1,1,26,4,58,50,21,6,64681,6577,7,21,42118,27591,0,0,453840,262260,28,0,47,57,29133,8671,44391,28451,496,350,93,64,0,0,0,1.75,0,0,0,-109.65,0,0,0,121.15,,Fiddlesticks,Illaoi,Thresh,0,9,4,7,,Mage,Fighter,Support,,Garen,Ekko,Sivir,0,5,8,4,,Fighter,Assassin,Marksman
1,1253,CLASSIC,0,0,2,1,2,0,0,0,1,0,1,1,29,15,59,53,27,14,41539,15349,14,27,41593,35461,3,1,330604,324773,13,0,75,70,21515,20523,50792,33796,449,424,114,101,1.25,-0.6,0,0,-59.35,-97.15,0,0,44.3,-64.05,0,0,Riven,Chogath,Yuumi,,8,5,2,0,Fighter,Tank,Support,,Jax,Fiddlesticks,Irelia,Morgana,5,9,5,1,Fighter,Mage,Fighter,Mage
0,1384,CLASSIC,0,0,2,2,1,1,0,1,1,0,1,1,9,51,58,64,12,23,42003,25010,23,12,38222,44350,0,5,394458,459072,12,20,70,68,21856,28164,38154,58608,523,528,119,121,-0.3,-0.3,-0.1,1.1,-93.7,328.6,154.55,165.35,83.7,-80.8,-107.8,-133.45,Mordekaiser,Olaf,Chogath,Blitzcrank,4,3,5,4,Fighter,Fighter,Tank,Tank,Sett,Fiddlesticks,Ryze,Kaisa,2,9,7,6,Fighter,Mage,Mage,Marksman
1,1991,CLASSIC,1,0,3,1,0,1,1,1,1,1,0,0,40,32,80,75,32,22,70523,44723,22,32,63764,53835,2,1,728538,582463,22,16,126,80,41913,56012,93500,72222,689,644,183,184,0.7,0.133333333,0.3,0.033333333,-293.1333333,-94.86666667,-230,13.43333333,68.53333333,83.23333333,-7.433333333,101.7666667,Malphite,Kayn,Zed,Tristana,2,8,7,4,Tank,Fighter,Assassin,Marksman,TahmKench,Fiddlesticks,Vladimir,Jinx,5,9,7,6,Support,Mage,Mage,Marksman
0,1303,CLASSIC,0,0,0,3,1,0,0,0,0,0,1,0,15,29,55,62,11,27,16697,31368,27,11,32386,43097,0,1,272444,416789,0,12,43,108,14304,27243,31662,61913,393,489,50,102,-2.4,0.35,0,0,137.65,-27.6,0,0,-169.45,-58.7,0,0,Camille,Vi,TwistedFate,Bard,4,4,9,9,Fighter,Fighter,Mage,Support,Gnar,Fiddlesticks,Zed,Jhin,8,9,7,6,Fighter,Mage,Assassin,Marksman
1,1733,CLASSIC,1,0,3,1,1,0,1,1,0,1,1,1,33,24,76,70,30,22,72985,15895,22,30,59190,53449,3,2,619389,540758,11,0,91,95,38537,27976,69425,66558,597,642,129,151,0,-0.65,0,-0.95,0,-138.4,0,26.3,0,-60.95,0,-30.8,,Vi,TwistedFate,Senna,0,4,9,7,,Fighter,Mage,Marksman,Singed,Fiddlesticks,Pantheon,MissFortune,5,9,4,1,Tank,Mage,Fighter,Marksman
1,2474,CLASSIC,1,0,2,4,0,1,1,0,0,0,0,0,84,45,89,83,45,36,57638,94017,36,45,80133,72049,7,4,962264,985713,28,23,166,123,105647,59424,147984,169247,724,798,235,204,0.25,0.55,-0.9,-2.075,194.5,-214.6,498.675,351.525,120.625,108.675,44.175,1.975,Nasus,Fiddlesticks,Vladimir,Senna,6,9,7,7,Fighter,Mage,Mage,Marksman,Singed,Hecarim,Ziggs,Velkoz,5,6,4,8,Tank,Fighter,Mage,Mage
0,699,CLASSIC,0,0,0,0,0,0,0,1,0,0,0,0,2,2,35,37,4,3,2639,6926,3,4,16943,17335,0,0,127586,125627,0,0,31,32,10739,7524,12088,14431,214,247,45,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,,,,,,,,,0,0,0,0,,,,
0,2255,CLASSIC,0,2,2,4,0,2,0,0,0,0,0,0,67,87,87,89,36,54,21901,114875,54,36,78802,80530,3,5,898227,894869,1,14,145,386,42251,44771,114548,163647,832,730,222,202,1.875,-0.55,1.6,0.125,913.975,49.2,237.7,-3.525,-18.375,-8.45,54.775,-107.1,Sion,Fiddlesticks,Diana,Pyke,5,9,4,7,Tank,Mage,Fighter,Support,Malphite,Nocturne,Brand,Tristana,2,4,4,4,Tank,Assassin,Mage,Marksman
0,1855,CLASSIC,0,1,2,2,0,2,0,0,0,0,0,1,35,51,74,76,22,31,32646,97241,32,23,53376,60865,3,2,665211,697750,13,37,105,146,23973,71902,95736,95913,672,594,138,186,0,1.566666667,0.466666667,1.2,-365.2666667,238.9,-405.5666667,296.7333333,5.233333333,-86.1,81.83333333,-15.36666667,Gnar,Nasus,Azir,Ezreal,8,6,9,7,Fighter,Fighter,Mage,Marksman,Aatrox,Fiddlesticks,Kayle,Aphelios,4,9,7,10,Fighter,Mage,Fighter,Marksman
1,1891,CLASSIC,2,0,3,2,1,1,1,0,0,1,0,1,52,21,79,70,36,20,91407,32985,20,36,62470,48866,6,0,641961,537073,26,6,119,58,31870,27326,96285,46873,562,573,198,118,0,0,1.033333333,-1.2,0,0,-248.2,-427.3333333,0,0,24.16666667,58.96666667,,Quinn,Orianna,Varus,0,5,7,2,,Marksman,Mage,Marksman,Illaoi,Ekko,Pantheon,Karma,4,8,4,5,Fighter,Assassin,Fighter,Mage
0,1865,CLASSIC,0,1,2,2,1,1,0,1,1,0,1,1,17,32,69,80,17,34,33510,57915,34,17,48225,66952,1,4,539311,713189,14,13,90,102,24492,49721,75375,84706,638,677,121,162,0,0.733333333,0,-0.2,0,-237.3,0,-367.5,0,-42.23333333,0,-227.2666667,Urgot,XinZhao,,Jhin,8,2,0,6,Fighter,Fighter,,Marksman,Renekton,Fiddlesticks,Ahri,Pyke,3,9,5,7,Fighter,Mage,Mage,Support
1,2039,CLASSIC,2,0,3,2,0,1,1,1,0,1,0,1,54,57,79,73,40,29,83242,32669,29,40,70569,57295,4,5,763729,613081,22,2,150,138,57838,33421,109043,101110,670,600,232,143,0,-1.366666667,0,-0.433333333,0,230.4,0,87.36666667,0,-59.93333333,0,-56.46666667,,Fiddlesticks,Fizz,Thresh,0,9,6,7,,Mage,Assassin,Support,Shen,Graves,Diana,Twitch,4,3,4,6,Tank,Marksman,Fighter,Marksman
0,1536,CLASSIC,0,1,0,4,0,1,0,0,0,0,0,0,24,40,63,68,17,31,16441,72285,31,18,42044,52566,1,4,433406,544082,8,24,70,112,27077,37344,55020,75594,490,561,87,143,-2,0,0,-4.2,-280.65,0,0,41.85,-94.1,0,0,-156.65,Corki,Tryndamere,,Syndra,6,5,0,8,Marksman,Fighter,,Mage,Illaoi,Fiddlesticks,Lux,Nautilus,4,9,5,6,Fighter,Mage,Mage,Tank
1,2101,CLASSIC,1,1,1,3,0,1,0,0,0,1,0,0,45,39,83,80,31,36,58811,55609,36,31,66254,62489,5,2,753513,727857,35,17,114,155,37246,53743,109495,116567,684,602,169,189,2.2,0.525,-0.925,-0.175,103.425,103.525,343.45,-414.2,26.575,104.675,64.2,59.275,Fiora,Rammus,Talon,Annie,3,5,7,6,Fighter,Tank,Assassin,Mage,TahmKench,Fiddlesticks,Xerath,Jinx,5,9,8,6,Support,Mage,Mage,Marksman
1,1831,CLASSIC,1,1,4,0,2,0,0,0,1,1,1,1,42,23,80,72,36,16,94546,19271,16,36,63532,50228,4,3,1038580,634027,37,1,113,108,33190,29701,79854,74489,715,650,160,144,-0.566666667,-0.166666667,0,0,-76.23333333,-592.3,0,0,82.56666667,42.7,0,0,Shen,Ivern,Draven,Blitzcrank,4,7,8,4,Tank,Support,Marksman,Tank,Viego,Fiddlesticks,Talon,Xerath,5,9,7,8,Assassin,Mage,Assassin,Mage
1,1511,CLASSIC,1,0,3,1,1,0,1,1,1,1,1,1,40,15,68,60,34,13,67796,8542,13,34,51199,38189,5,1,481707,392987,21,8,106,100,33417,27024,72294,43241,478,487,117,111,-0.75,0.6,-1.25,1.4,-30,100.25,95.2,-200.2,-90.55,131.6,40.75,64.6,Gnar,Fiddlesticks,Qiyana,Rell,8,9,8,0,Fighter,Mage,Assassin,Tank,Gragas,Ekko,Ryze,Senna,5,8,7,7,Fighter,Assassin,Mage,Marksman
0,2292,CLASSIC,0,1,1,5,1,0,0,1,0,0,1,0,50,57,84,84,35,39,43452,84848,39,35,67228,72514,3,6,750799,845048,0,44,201,311,44055,49309,115532,118807,680,649,233,187,1.9,-0.075,-1.975,0.925,9.075,-104.75,-281.7,45.575,95.075,-69.25,-123.375,-94.95,Camille,Fiddlesticks,Lissandra,MissFortune,4,9,6,1,Fighter,Mage,Mage,Marksman,Ornn,Nocturne,Yasuo,Brand,5,4,10,4,Tank,Assassin,Fighter,Mage
0,2289,CLASSIC,0,1,2,4,0,0,0,0,0,0,0,0,54,71,83,86,39,47,50939,76008,47,39,69547,76246,1,7,851831,806741,5,12,203,186,57680,52269,127313,140807,713,696,172,230,0.475,0.275,-1.075,0.65,-138.95,374.325,-95.55,-219.5,51.825,-148.625,25.9,-128.325,TwistedFate,Hecarim,Gragas,Pantheon,9,6,5,4,Mage,Fighter,Fighter,Fighter,Camille,Fiddlesticks,Irelia,Jinx,4,9,5,6,Fighter,Mage,Fighter,Marksman
0,1836,CLASSIC,0,1,1,4,0,1,0,0,0,0,0,0,47,42,72,76,30,37,21840,73875,37,30,53393,62514,1,3,561621,648345,4,54,132,81,34562,51104,95802,97961,580,626,164,150,-1.266666667,-0.133333333,-0.233333333,0.3,27.23333333,-77.56666667,-91.46666667,-169.5666667,-86.43333333,28.63333333,-139.1333333,35.06666667,Shen,Fiddlesticks,Yone,Brand,4,9,8,4,Tank,Mage,Assassin,Mage,Riven,Nidalee,Ekko,Blitzcrank,8,8,8,4,Fighter,Assassin,Assassin,Tank
1,2593,CLASSIC,1,1,3,4,1,0,1,0,0,0,1,1,83,67,90,88,51,43,85285,84503,43,51,84429,82425,8,4,985449,1090714,4,43,146,120,59018,52678,151088,147021,800,800,119,183,-1.375,0.925,-0.55,1.11E-16,-3.45,-24.05,-279.1,250.125,-102.2,49.75,-47.15,49.425,Jax,Shaco,Diana,Seraphine,5,9,4,0,Fighter,Assassin,Fighter,Mage,Lucian,Rammus,Mordekaiser,Senna,6,5,4,7,Marksman,Tank,Fighter,Marksman
0,1616,CLASSIC,0,1,1,2,0,2,0,0,0,0,0,0,27,44,66,74,20,40,24368,82813,40,20,45228,57619,1,1,473358,627310,4,24,116,88,27872,65668,80821,110159,465,502,80,127,0.6,0.7,0.05,-2.25,105.05,99.9,82.7,-180.6,-45.25,110.55,13.7,-101.5,Sion,Hecarim,Malphite,Ezreal,5,6,2,7,Tank,Fighter,Tank,Marksman,Aatrox,Fiddlesticks,Zed,Lucian,4,9,7,6,Fighter,Mage,Assassin,Marksman
1,2012,CLASSIC,1,0,2,2,1,0,1,0,0,1,1,0,51,27,80,72,26,23,62817,33106,23,26,65535,54818,5,1,773187,641712,37,4,152,99,51221,41279,90208,74550,709,609,146,166,0.233333333,-0.233333333,3.133333333,-0.166666667,-135.8,-165.3,211.1333333,-202.0666667,-27.03333333,115.4,168.0333333,77.2,Vayne,Skarner,Kassadin,Annie,8,5,8,6,Marksman,Fighter,Assassin,Mage,Tryndamere,Fiddlesticks,Katarina,Shaco,5,9,8,9,Fighter,Mage,Assassin,Assassin
0,1539,CLASSIC,0,1,0,3,0,1,0,1,0,0,0,0,22,58,64,71,17,33,9016,64079,33,17,41477,54237,0,5,407154,567172,8,16,79,109,22376,39069,61368,79232,524,545,122,123,-2.05,-0.2,-1.25,2.8,-575.5,-27,289.2,59.35,-112.2,-31.5,-68.1,59.95,Malphite,Evelynn,Yone,Kaisa,2,10,8,6,Tank,Assassin,Assassin,Marksman,Viego,Fiddlesticks,Gangplank,Jhin,5,9,9,6,Assassin,Mage,Fighter,Marksman
